ticker,company_name,cik,fiscal_year,filing_type,filing_date,data_source,revenue,gross_profit,operating_income,net_income,cash_and_equivalents,total_assets,total_liabilities,long_term_debt,current_debt,operating_cash_flow,capex,shares_outstanding,depreciation_amortization,interest_expense,total_debt,sector_theme,source_type,data_mode,fundamentals_refresh_timestamp
ENSG,ENSG,1125376,2025,10-K,2026-02-04,sec_companyfacts,5032118000.0,,455622000.0,344264000.0,503881000.0,5462970000.0,894346000.0,137529000.0,4227000.0,564270000.0,,,104327000.0,,141756000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HCA,"HCA Healthcare, Inc.",860730,2022,10-K,2023-02-17,sec_companyfacts,60233000000.0,,8580000000.0,6834000000.0,908000000.0,52438000000.0,9902000000.0,37714000000.0,370000000.0,8522000000.0,4395000000.0,,2969000000.0,1741000000.0,38084000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HCA,"HCA Healthcare, Inc.",860730,2023,10-K,2024-02-16,sec_companyfacts,64968000000.0,,7706000000.0,6091000000.0,935000000.0,56211000000.0,12655000000.0,37169000000.0,2424000000.0,9431000000.0,4744000000.0,,3077000000.0,1938000000.0,39593000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HCA,"HCA Healthcare, Inc.",860730,2024,10-K,2025-02-14,sec_companyfacts,70603000000.0,,8523000000.0,6657000000.0,1933000000.0,59513000000.0,15177000000.0,38333000000.0,4698000000.0,10514000000.0,4875000000.0,,3312000000.0,2061000000.0,43031000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HCA,"HCA Healthcare, Inc.",860730,2025,10-K,2026-02-10,sec_companyfacts,75600000000.0,,9832000000.0,7782000000.0,1040000000.0,60720000000.0,16350000000.0,41603000000.0,,12636000000.0,4944000000.0,,3523000000.0,2248000000.0,41603000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HQY,HQY,1428336,2023,10-K,2023-03-30,sec_companyfacts,861748000.0,490091000.0,-38096000.0,-26143000.0,254266000.0,3088900000.0,131061000.0,907838000.0,17500000.0,150650000.0,3371000.0,,161201000.0,48424000.0,925338000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HQY,HQY,1428336,2024,10-K,2024-03-22,sec_companyfacts,262387000.0,163320000.0,75040000.0,26364000.0,403979000.0,3163790000.0,117091000.0,874972000.0,0.0,242826000.0,1694000.0,,153078000.0,55455000.0,874972000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HQY,HQY,1428336,2025,10-K,2025-03-18,sec_companyfacts,1199774000.0,777259000.0,116034000.0,96703000.0,295948000.0,3448550000.0,156323000.0,1056301000.0,0.0,339856000.0,2084000.0,,162451000.0,,1056301000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HQY,HQY,1428336,2026,10-K,2026-03-17,sec_companyfacts,1313429000.0,913116000.0,277432000.0,215201000.0,318927000.0,3380332000.0,156850000.0,957379000.0,0.0,457094000.0,1969000.0,,154657000.0,,957379000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HUM,Humana Inc.,49071,2022,10-K,2023-02-16,sec_companyfacts,92870000000.0,,3564000000.0,2802000000.0,5061000000.0,43055000000.0,17178000000.0,9034000000.0,,4587000000.0,1120000000.0,,,401000000.0,9034000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HUM,Humana Inc.,49071,2023,10-K,2024-02-15,sec_companyfacts,106374000000.0,,3320000000.0,2484000000.0,4694000000.0,47065000000.0,18872000000.0,10213000000.0,,3981000000.0,1004000000.0,,779000000.0,493000000.0,10213000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HUM,Humana Inc.,49071,2024,10-K,2025-02-20,sec_companyfacts,117761000000.0,,2562000000.0,1214000000.0,2221000000.0,46479000000.0,16939000000.0,11144000000.0,,2966000000.0,575000000.0,,839000000.0,,11144000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HUM,Humana Inc.,49071,2025,10-K,2026-02-19,sec_companyfacts,129664000000.0,,1438000000.0,1203000000.0,4200000000.0,48909000000.0,16346000000.0,12369000000.0,,921000000.0,546000000.0,,698000000.0,,12369000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
LH,Labcorp Holdings Inc.,920148,2021,10-K,2023-02-28,sec_companyfacts,14876800000.0,4385100000.0,1773900000.0,1280600000.0,1472700000.0,20155100000.0,3078500000.0,5038800000.0,,1955900000.0,481900000.0,,633900000.0,180300000.0,5038800000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
LH,Labcorp Holdings Inc.,920148,2023,10-K,2024-02-26,sec_companyfacts,12161600000.0,3364900000.0,725600000.0,419200000.0,1381400000.0,16725100000.0,3225200000.0,4054700000.0,,1327700000.0,453600000.0,,577300000.0,199600000.0,4054700000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
LH,Labcorp Holdings Inc.,920148,2024,10-K,2025-02-25,sec_companyfacts,13008900000.0,3624400000.0,1086700000.0,747100000.0,1518700000.0,18379000000.0,3330200000.0,5331200000.0,,1585800000.0,489900000.0,,643500000.0,208300000.0,5331200000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
LH,Labcorp Holdings Inc.,920148,2025,10-K,2026-02-24,sec_companyfacts,13951700000.0,4012500000.0,1384700000.0,877700000.0,532300000.0,18392700000.0,2823500000.0,5084600000.0,500100000.0,1640500000.0,434500000.0,,681100000.0,224100000.0,5584700000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
MOH,"Molina Healthcare, Inc.",1179929,2022,10-K,2023-02-13,sec_companyfacts,31974000000.0,,1063000000.0,792000000.0,4048000000.0,12314000000.0,6855000000.0,2176000000.0,,773000000.0,91000000.0,,176000000.0,110000000.0,2176000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
MOH,"Molina Healthcare, Inc.",1179929,2023,10-K,2024-02-13,sec_companyfacts,34072000000.0,,1464000000.0,1091000000.0,4908000000.0,14892000000.0,8168000000.0,2180000000.0,,1662000000.0,84000000.0,,171000000.0,109000000.0,2180000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
MOH,"Molina Healthcare, Inc.",1179929,2024,10-K,2025-02-11,sec_companyfacts,40650000000.0,,1589000000.0,1179000000.0,4741000000.0,15630000000.0,7896000000.0,2923000000.0,,644000000.0,100000000.0,,186000000.0,,2923000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
MOH,"Molina Healthcare, Inc.",1179929,2025,10-K,2026-02-10,sec_companyfacts,45426000000.0,,589000000.0,472000000.0,4348000000.0,15564000000.0,7372000000.0,3766000000.0,,-535000000.0,101000000.0,,195000000.0,,3766000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
OPCH,OPCH,1014739,2022,10-K,2023-02-23,sec_companyfacts,3944735000.0,866918000.0,205768000.0,150556000.0,294186000.0,3112936000.0,565351000.0,1058204000.0,6000000.0,267547000.0,35358000.0,,60565000.0,53806000.0,1064204000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
OPCH,OPCH,1014739,2023,10-K,2024-02-22,sec_companyfacts,4302324000.0,981223000.0,358742000.0,267090000.0,343849000.0,3217035000.0,618309000.0,1056650000.0,6000000.0,371295000.0,41866000.0,,59201000.0,51248000.0,1062650000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
OPCH,OPCH,1014739,2024,10-K,2025-02-26,sec_companyfacts,4911591000.0,1012993000.0,283599000.0,211823000.0,412565000.0,3421743000.0,780146000.0,1104641000.0,6512000.0,323392000.0,35606000.0,,60909000.0,,1111153000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
OPCH,OPCH,1014739,2025,10-K,2026-02-24,sec_companyfacts,5649519000.0,1087895000.0,282900000.0,207585000.0,232624000.0,3455769000.0,829348000.0,1154052000.0,6780000.0,258447000.0,41307000.0,,67538000.0,,1160832000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
RDNT,RDNT,790526,2022,10-K,2023-03-01,sec_companyfacts,1430061000.0,,42969000.0,33608000.0,127834000.0,2433907000.0,466723000.0,839344000.0,12400000.0,146417000.0,,,105600000.0,,851744000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
RDNT,RDNT,790526,2023,10-K,2024-02-29,sec_companyfacts,1616630000.0,,38810000.0,30337000.0,342570000.0,2690473000.0,437452000.0,812068000.0,17974000.0,220863000.0,,,116200000.0,,830042000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
RDNT,RDNT,790526,2024,10-K,2025-03-03,sec_companyfacts,1829664000.0,,44862000.0,38836000.0,740020000.0,3286690000.0,479712000.0,991574000.0,24692000.0,233023000.0,,,125300000.0,,1016266000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
RDNT,RDNT,790526,2025,10-K,2026-03-02,sec_companyfacts,2040210000.0,,31909000.0,17047000.0,767215000.0,3758563000.0,586763000.0,1064495000.0,25424000.0,298820000.0,,,136100000.0,,1089919000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
SEM,SEM,1320414,2022,10-K,2023-02-23,sec_companyfacts,6333538000.0,,260579000.0,198026000.0,97906000.0,7665293000.0,1155151000.0,,,284825000.0,190372000.0,,205825000.0,169111000.0,,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
SEM,SEM,1320414,2023,10-K,2024-02-22,sec_companyfacts,6664058000.0,,382356000.0,299731000.0,84006000.0,7689631000.0,1248465000.0,,,582058000.0,229200000.0,,208742000.0,198639000.0,,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
SEM,SEM,1320414,2024,10-K,2025-02-20,sec_companyfacts,1312564000.0,,-14943000.0,3756000.0,59694000.0,5607951000.0,977651000.0,,,517864000.0,222177000.0,,203894000.0,,,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
SEM,SEM,1320414,2025,10-K,2026-02-19,sec_companyfacts,5452830000.0,,272749000.0,214533000.0,26523000.0,5851589000.0,984494000.0,,,346467000.0,229225000.0,,140303000.0,,,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
THC,Tenet Healthcare Corporation,70318,2022,10-K,2023-02-21,sec_companyfacts,19174000000.0,,1344000000.0,1001000000.0,858000000.0,27156000000.0,4476000000.0,,,1083000000.0,762000000.0,,841000000.0,890000000.0,,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
THC,Tenet Healthcare Corporation,70318,2023,10-K,2024-02-16,sec_companyfacts,20548000000.0,,1617000000.0,1311000000.0,1228000000.0,28312000000.0,4760000000.0,,,2374000000.0,751000000.0,,870000000.0,901000000.0,,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
THC,Tenet Healthcare Corporation,70318,2024,10-K,2025-02-18,sec_companyfacts,20665000000.0,,5248000000.0,4064000000.0,3019000000.0,28936000000.0,4310000000.0,,,2047000000.0,931000000.0,,818000000.0,,,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
THC,Tenet Healthcare Corporation,70318,2025,10-K,2026-02-17,sec_companyfacts,21310000000.0,,2800000000.0,2367000000.0,2883000000.0,29677000000.0,4463000000.0,,,3540000000.0,1010000000.0,,863000000.0,,,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
UHS,UHS,352915,2022,10-K,2023-02-27,sec_companyfacts,13399370000.0,,866260000.0,656982000.0,200837000.0,13494188000.0,1914419000.0,4726533000.0,81447000.0,996023000.0,734001000.0,,581861000.0,126889000.0,4807980000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
UHS,UHS,352915,2023,10-K,2024-02-27,sec_companyfacts,14281976000.0,,940426000.0,719307000.0,214470000.0,13967602000.0,2013347000.0,4785783000.0,126686000.0,1267797000.0,743055000.0,,568041000.0,206674000.0,4912469000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
UHS,UHS,352915,2024,10-K,2025-02-26,sec_companyfacts,15827935000.0,,1497936000.0,1163109000.0,224752000.0,14469749000.0,2210406000.0,4464482000.0,40059000.0,2067101000.0,943810000.0,,584831000.0,186109000.0,4504541000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
UHS,UHS,352915,2025,10-K,2026-02-25,sec_companyfacts,17364829000.0,,1972141000.0,1511182000.0,271322000.0,15527593000.0,3239601000.0,4004393000.0,748158000.0,1864397000.0,1015152000.0,,618743000.0,156068000.0,4752551000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
UNH,UnitedHealth Group Incorporated,731766,2022,10-K,2023-02-24,sec_companyfacts,324162000000.0,,26343000000.0,20639000000.0,23365000000.0,245705000000.0,89237000000.0,54513000000.0,,26206000000.0,2802000000.0,,3400000000.0,2092000000.0,54513000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
UNH,UnitedHealth Group Incorporated,731766,2023,10-K,2024-02-28,sec_companyfacts,371622000000.0,,29112000000.0,23144000000.0,25427000000.0,273720000000.0,99054000000.0,58263000000.0,,29068000000.0,3386000000.0,,3972000000.0,3246000000.0,58263000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
UNH,UnitedHealth Group Incorporated,731766,2024,10-K,2025-02-27,sec_companyfacts,400278000000.0,,20071000000.0,15242000000.0,25312000000.0,298278000000.0,103769000000.0,72359000000.0,,24204000000.0,3499000000.0,,4099000000.0,3906000000.0,72359000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
UNH,UnitedHealth Group Incorporated,731766,2025,10-K,2026-03-02,sec_companyfacts,447567000000.0,,14697000000.0,12807000000.0,24365000000.0,309581000000.0,114897000000.0,72320000000.0,,19697000000.0,3622000000.0,,4361000000.0,4002000000.0,72320000000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
USPH,USPH,885978,2022,10-K,2023-02-28,sec_companyfacts,553144000.0,112024000.0,55571000.0,43407000.0,31594000.0,858154000.0,85489000.0,175831000.0,7863000.0,58537000.0,8248000.0,,14743000.0,,183694000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
USPH,USPH,885978,2023,10-K,2024-02-29,sec_companyfacts,604802000.0,121509000.0,49376000.0,37220000.0,152825000.0,997238000.0,102185000.0,138991000.0,7691000.0,81978000.0,9294000.0,,15695000.0,,146682000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
USPH,USPH,885978,2024,10-K,2025-03-03,sec_companyfacts,671345000.0,123921000.0,60209000.0,45600000.0,41362000.0,1167467000.0,116283000.0,142530000.0,10999000.0,74940000.0,9186000.0,,17853000.0,,153529000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
USPH,USPH,885978,2025,10-K,2026-02-27,sec_companyfacts,780990000.0,149693000.0,77813000.0,58005000.0,35570000.0,1204010000.0,139040000.0,152594000.0,9865000.0,75058000.0,14071000.0,,21059000.0,,162459000.0,Healthcare Services,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
CARR,Carrier Global Corporation,1783180,2022,10-K,2023-02-07,sec_companyfacts,20421000000.0,,4292000000.0,3584000000.0,3527000000.0,26086000000.0,6032000000.0,,140000000.0,1743000000.0,353000000.0,,380000000.0,,140000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
CARR,Carrier Global Corporation,1783180,2023,10-K,2024-02-06,sec_companyfacts,22098000000.0,,2084000000.0,1440000000.0,10017000000.0,32822000000.0,6891000000.0,,51000000.0,2607000000.0,469000000.0,,542000000.0,,51000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
CARR,Carrier Global Corporation,1783180,2024,10-K,2025-02-11,sec_companyfacts,5148000000.0,,2274000000.0,5708000000.0,3972000000.0,37403000000.0,7892000000.0,,1252000000.0,563000000.0,519000000.0,,1232000000.0,,1252000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
CARR,Carrier Global Corporation,1783180,2025,10-K,2026-02-05,sec_companyfacts,21747000000.0,,1798000000.0,1587000000.0,1557000000.0,37190000000.0,7114000000.0,11365000000.0,108000000.0,2513000000.0,392000000.0,,1274000000.0,,11473000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
CAT,Caterpillar Inc.,18230,2022,10-K,2023-02-15,sec_companyfacts,59427000000.0,,7904000000.0,6704000000.0,7013000000.0,81943000000.0,31531000000.0,25714000000.0,5957000000.0,7766000000.0,1296000000.0,6560000000.0,2219000000.0,,31671000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
CAT,Caterpillar Inc.,18230,2023,10-K,2024-02-16,sec_companyfacts,67060000000.0,,12966000000.0,10332000000.0,6985000000.0,87476000000.0,34728000000.0,24472000000.0,4643000000.0,12885000000.0,1597000000.0,6403000000.0,2144000000.0,,29115000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
CAT,Caterpillar Inc.,18230,2024,10-K,2025-02-14,sec_companyfacts,64809000000.0,,13072000000.0,10788000000.0,6896000000.0,87764000000.0,32272000000.0,27351000000.0,4393000000.0,12035000000.0,1988000000.0,6941000000.0,2153000000.0,,31744000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
CAT,Caterpillar Inc.,18230,2025,10-K,2026-02-13,sec_companyfacts,67589000000.0,,11151000000.0,8882000000.0,9986000000.0,98585000000.0,36558000000.0,30696000000.0,5514000000.0,11739000000.0,2821000000.0,7181000000.0,2262000000.0,,36210000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
DE,Deere & Company,315189,2022,10-K,2022-12-15,sec_companyfacts,52577000000.0,,9508000000.0,7130000000.0,4941000000.0,90030000000.0,69673000000.0,,,4699000000.0,1134000000.0,,1895000000.0,1062000000.0,,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
DE,Deere & Company,315189,2023,10-K,2023-12-15,sec_companyfacts,61251000000.0,,12958000000.0,10155000000.0,7620000000.0,104087000000.0,82201000000.0,,,8589000000.0,1498000000.0,,2004000000.0,2453000000.0,,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
DE,Deere & Company,315189,2024,10-K,2024-12-12,sec_companyfacts,51716000000.0,,9039000000.0,7088000000.0,7633000000.0,107320000000.0,84395000000.0,,,9231000000.0,1640000000.0,,2118000000.0,3348000000.0,,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
DE,Deere & Company,315189,2025,10-K,2025-12-18,sec_companyfacts,45684000000.0,,,4998000000.0,8533000000.0,105996000000.0,79989000000.0,,,7459000000.0,1360000000.0,,2229000000.0,3170000000.0,,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
DOV,DOV,29905,2022,10-K,2023-02-10,sec_companyfacts,8508088000.0,3063556000.0,1287505000.0,1065376000.0,380868000.0,10896519000.0,2773274000.0,2942513000.0,836000.0,805724000.0,220962000.0,,307538000.0,116456000.0,2943349000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
DOV,DOV,29905,2023,10-K,2024-02-09,sec_companyfacts,8438134000.0,3084633000.0,1270006000.0,1056828000.0,398561000.0,11348513000.0,2413770000.0,2991759000.0,468282000.0,1336345000.0,192592000.0,,317463000.0,131305000.0,3460041000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
DOV,DOV,29905,2024,10-K,2025-02-14,sec_companyfacts,7745909000.0,2958621000.0,1757016000.0,2697126000.0,1844877000.0,12509160000.0,2196527000.0,2529346000.0,399411000.0,,167533000.0,,337842000.0,,2928757000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
DOV,DOV,29905,2025,10-K,2026-02-13,sec_companyfacts,8092571000.0,3218169000.0,1374252000.0,1093956000.0,1676808000.0,13422423000.0,2518489000.0,2621295000.0,706677000.0,,220263000.0,,379577000.0,,3327972000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
EMR,Emerson Electric Co.,32604,2022,10-K,2022-11-14,sec_companyfacts,5360000000.0,2317000000.0,4085000000.0,3230000000.0,1804000000.0,35672000000.0,7777000000.0,8259000000.0,516000000.0,2922000000.0,531000000.0,,1039000000.0,,8775000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
EMR,Emerson Electric Co.,32604,2023,10-K,2023-11-13,sec_companyfacts,4090000000.0,2012000000.0,2726000000.0,13200000000.0,8051000000.0,42746000000.0,5032000000.0,7610000000.0,546000000.0,637000000.0,363000000.0,,1051000000.0,147000000.0,8156000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
EMR,Emerson Electric Co.,32604,2024,10-K,2024-11-12,sec_companyfacts,4619000000.0,2371000000.0,2020000000.0,1955000000.0,3588000000.0,44246000000.0,5742000000.0,7155000000.0,532000000.0,3332000000.0,419000000.0,,1689000000.0,,7687000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
EMR,Emerson Electric Co.,32604,2025,10-K,2025-11-10,sec_companyfacts,4855000000.0,2520000000.0,2934000000.0,2246000000.0,1544000000.0,41964000000.0,9797000000.0,8319000000.0,605000000.0,3098000000.0,431000000.0,,1518000000.0,,8924000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
ETN,Eaton Corporation plc,1551182,2022,10-K,2023-02-23,sec_companyfacts,20752000000.0,,2911000000.0,2465000000.0,294000000.0,35014000000.0,6360000000.0,,324000000.0,2533000000.0,598000000.0,,954000000.0,,324000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
ETN,Eaton Corporation plc,1551182,2023,10-K,2024-02-29,sec_companyfacts,23196000000.0,,3827000000.0,3223000000.0,488000000.0,38432000000.0,7747000000.0,,8000000.0,3624000000.0,757000000.0,,926000000.0,,8000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
ETN,Eaton Corporation plc,1551182,2024,10-K,2025-02-27,sec_companyfacts,24878000000.0,,4566000000.0,3798000000.0,555000000.0,38381000000.0,7857000000.0,,0.0,4327000000.0,808000000.0,,921000000.0,,0.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
ETN,Eaton Corporation plc,1551182,2025,10-K,2026-02-26,sec_companyfacts,27448000000.0,,4932000000.0,4090000000.0,622000000.0,41251000000.0,9370000000.0,,1000000.0,4472000000.0,919000000.0,,1006000000.0,,1000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
FAST,FAST,815556,2022,10-K,2023-02-07,sec_companyfacts,6980600000.0,3215800000.0,1440000000.0,1086900000.0,230100000.0,4548600000.0,789800000.0,353200000.0,201800000.0,941000000.0,173800000.0,,,14300000.0,555000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
FAST,FAST,815556,2023,10-K,2024-02-06,sec_companyfacts,7346700000.0,3354500000.0,1522000000.0,1155000000.0,221300000.0,4462900000.0,661300000.0,200000000.0,60000000.0,1432700000.0,172800000.0,,,10800000.0,260000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
FAST,FAST,815556,2024,10-K,2025-02-06,sec_companyfacts,7546000000.0,3401900000.0,1508100000.0,1150600000.0,255800000.0,4698000000.0,687100000.0,125000000.0,75000000.0,1173300000.0,226500000.0,,175400000.0,,200000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
FAST,FAST,815556,2025,10-K,2026-02-05,sec_companyfacts,8200500000.0,3691200000.0,1655000000.0,1258400000.0,276800000.0,5052900000.0,715600000.0,100000000.0,25000000.0,1295900000.0,245300000.0,,179200000.0,,125000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
GE,GE Aerospace,40545,2022,10-K,2023-02-10,sec_companyfacts,21011000000.0,,1412000000.0,2238000000.0,17262000000.0,187788000000.0,56947000000.0,,,5916000000.0,1371000000.0,,,,,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
GE,GE Aerospace,40545,2023,10-K,2024-02-02,sec_companyfacts,18514000000.0,,10191000000.0,1591000000.0,16967000000.0,163045000000.0,50876000000.0,,,5179000000.0,1595000000.0,,,,,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
GE,GE Aerospace,40545,2024,10-K,2025-02-03,sec_companyfacts,9879000000.0,,7620000000.0,1891000000.0,13619000000.0,123140000000.0,34392000000.0,,,4710000000.0,1032000000.0,,,,,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
GE,GE Aerospace,40545,2025,10-K,2026-01-29,sec_companyfacts,45855000000.0,,10000000000.0,8698000000.0,12392000000.0,130169000000.0,38980000000.0,,25000000.0,8537000000.0,1273000000.0,,,,25000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
GWW,GWW,277135,2022,10-K,2023-02-21,sec_companyfacts,15228000000.0,5849000000.0,2146000000.0,1613000000.0,325000000.0,7588000000.0,2010000000.0,2284000000.0,35000000.0,1333000000.0,256000000.0,,217000000.0,,2319000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
GWW,GWW,277135,2023,10-K,2024-02-22,sec_companyfacts,16478000000.0,6496000000.0,2500000000.0,1903000000.0,660000000.0,8147000000.0,1831000000.0,2266000000.0,34000000.0,2031000000.0,445000000.0,,214000000.0,,2300000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
GWW,GWW,277135,2024,10-K,2025-02-20,sec_companyfacts,17168000000.0,6758000000.0,2584000000.0,1989000000.0,1036000000.0,8829000000.0,2305000000.0,2279000000.0,499000000.0,2111000000.0,541000000.0,,237000000.0,,2778000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
GWW,GWW,277135,2025,10-K,2026-02-19,sec_companyfacts,17942000000.0,7009000000.0,2430000000.0,1808000000.0,585000000.0,8962000000.0,1940000000.0,2362000000.0,126000000.0,2015000000.0,684000000.0,,254000000.0,,2488000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HON,Honeywell International Inc.,773840,2022,10-K,2023-02-10,sec_companyfacts,35466000000.0,,6379000000.0,4967000000.0,9627000000.0,62275000000.0,19938000000.0,,2717000000.0,5274000000.0,766000000.0,,1204000000.0,,2717000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
HON,Honeywell International Inc.,773840,2023,10-K,2024-02-16,sec_companyfacts,36662000000.0,,7159000000.0,5672000000.0,7925000000.0,61525000000.0,18539000000.0,,2085000000.0,5340000000.0,1039000000.0,,,,2085000000.0,Industrials,live_sec_companyfacts,live_api,2026-05-28T16:37:50+00:00
